V_TRI_FORM_R_EZ.ACCURACY_SCORE,V_TRI_FORM_R_EZ.ACTIVE_DATE,V_TRI_FORM_R_EZ.ACTIVE_STATUS,V_TRI_FORM_R_EZ.AIR_TOTAL_RELEASE,V_TRI_FORM_R_EZ.CHEM_NAME,V_TRI_FORM_R_EZ.CHEM_PROCESSING_AID,V_TRI_FORM_R_EZ.CITY_NAME,V_TRI_FORM_R_EZ.DISP_LANDFILL_SURF_IMP,V_TRI_FORM_R_EZ.DISP_LAND_TREATMENT,V_TRI_FORM_R_EZ.DISP_OTHER_LAND_DISP,V_TRI_FORM_R_EZ.EST_ANNUAL_REDUCT_2,V_TRI_FORM_R_EZ.FACILITY_NAME,V_TRI_FORM_R_EZ.FAC_CLOSED_IND,V_TRI_FORM_R_EZ.GENERIC_CHEM_NAME,V_TRI_FORM_R_EZ.IMPORTED,V_TRI_FORM_R_EZ.LANDF_8795_RELEASE_NA,V_TRI_FORM_R_EZ.LANDF_8795_RELEASE_RANGE_CODE,V_TRI_FORM_R_EZ.LANDF_8795_TOT_REL,V_TRI_FORM_R_EZ.LAND_TOTAL_RELEASE,V_TRI_FORM_R_EZ.LAND_TREA_BASIS_EST_CODE,V_TRI_FORM_R_EZ.LAND_TREA_RELEASE_RANGE_CODE,V_TRI_FORM_R_EZ.LAND_TREA_TOT_REL,LATITUDE,LONGITUDE,V_TRI_FORM_R_EZ.OFF_SITE_CITY_1,V_TRI_FORM_R_EZ.OFF_SITE_CITY_3,V_TRI_FORM_R_EZ.OFF_SITE_CITY_4,V_TRI_FORM_R_EZ.ONS_WASTESTREAM_CODE_9,V_TRI_FORM_R_EZ.OTH_DISP_TOT_REL,V_TRI_FORM_R_EZ.OTH_LANDF_BASIS_EST_CODE,V_TRI_FORM_R_EZ.OTH_LANDF_RELEASE_NA,V_TRI_FORM_R_EZ.SOURCE,V_TRI_FORM_R_EZ.TRI_CHEM_ID,V_TRI_FORM_R_EZ.TRI_FACILITY_ID,V_TRI_FORM_R_EZ.WATER_TOTAL_RELEASE
50,1987,1,403,Nitric acid,0,SCOTTDALE,0,0,0,,SUMMERILL HIGH PRECISION TUBE,0,NA,0,,,0,0,,,0,40.107646,-79.5848,CANTON,,,,0,,1,Reported,7697372,15683TLDYNFRANK,0
50,1987,1,0.02,Chromium,0,SCRANTON,0,0,0,,US ARMY SCRANTON ARMY AMMUNITION PLANT,0,NA,0,,,0,1,,,0,41.40437,-75.663902,WILKES BARRE,,,,1,,1,Reported,7440473,18505SDDSR156CE,0.671
50,1987,1,0,Certain glycol ethers,0,READING,0,0,0,,BRENNTAG NORTHEAST - SNYDER ROAD,0,NA,0,,,0,0,,,0,40.429586,-75.932825,,,,,0,,,Reported,N230,1960WBRNNT619SB,0
5,1987,1,89274,Hydrochloric acid (acid aerosols including mists  vapors  gas  fog  and other airborne forms of any particle size),0,SPRING GROVE,0,0,0,,PIXELLE SPECIALTY SOLUTIONS LLC,0,NA,0,,,0,0,,,0,39.87159,-76.867315,,,,,0,,1,Reported,7647010,17362PHGLT228SO,0
5,1987,1,0,Zinc compounds,0,WINFIELD,0,0,0,,CARGILL FEED & NUTRITION WINFIELD,0,NA,0,,,0,0,,,0,40.908145,-76.853914,,,,,0,,,Reported,N982,17889GWYNCRTE15,0
50,1987,1,0,Nickel,0,READING,0,0,0,,HEYCO METALS INC,0,NA,0,,,0,0,,,0,40.3925,-75.981667,,,,,0,,,Reported,7440020,19605HYCMTRD916,0
20,1987,1,0,Ammonia,0,READING,0,0,0,,GEORGE S COYNE CHEMICAL CO INC,0,NA,0,,,0,0,,,0,40.398401,-75.931581,,,,,0,,,Reported,7664417,19605GLCHM125WI,0
25,1987,1,0,Toluene-2 4-diisocyanate,0,SAEGERTOWN,0,0,0,,PARKER LORD CORP,0,NA,0,,,0,0,,,0,41.713056,-80.141944,,,,,0,,,Reported,584849,16433LRDCRSOUTH,0
8,1987,1,0.03,Lead compounds,0,CONSHOHOCKEN,2.33,0,0,,CLEVELAND-CLIFFS PLATE LLC CONSHOHOCKEN FACILITY,0,NA,0,,,0,0,,,0,40.090954,-75.31707,COATESVILLE,,,,0,,1,Reported,N420,19428LKNSSCONSH,1.22
50,1987,1,451,n-Butyl alcohol,0,HERMITAGE,0,0,0,,CCL CONTAINER AEROSOL DIV,0,NA,0,,,0,0,,,0,41.19681,-80.47798,CALVERT CITY,,,,0,,1,Reported,71363,16148DVNCDONELL,0
5,1987,1,0,Catechol,0,SPRING GROVE,0,0,0,,PIXELLE SPECIALTY SOLUTIONS LLC,0,NA,0,,,0,0,,,0,39.87159,-76.867315,,,,,0,,1,Reported,120809,17362PHGLT228SO,0
8,1987,1,26,1 3-Butadiene,0,TRAINER,0,0,0,,MONROE ENERGY LLC-TRAINER REFINERY,0,NA,1,,,0,0,,,0,39.829311,-75.401169,,,,,0,,1,Reported,106990,19061BPLCMPOSTR,0
50,2000,1,0.0051,Benzo[g h i]perylene,0,BATH,0,0,0,,KEYSTONE CEMENT CO,0,NA,0,,,0,0,,,0,40.7159,-75.3985,MIDDLESEX,FLANDERS,,,0,,1,Reported,191242,18014KYSTNRT329,0
30,1987,1,252,Chromium,0,BRIDGEVILLE,0,0,0,,UNIVERSAL STAINLESS & ALLOY PRODUCTS INC,0,NA,0,,,0,0,,,0,40.36682,-80.09976,CARNEGIE,SARVER,,,0,,1,Reported,7440473,15017CYTMPMAYER,0
30,1987,1,0.32,Copper,0,OIL CITY,461,0,0,,SMS GROUP INC,0,NA,0,,,0,0,,,0,41.41641,-79.69024,EVANS CITY,WHEATLAND,CANTON,,0,,1,Reported,7440508,16301CTSML671CO,21.97
10,1987,1,97312.26,Toluene,1,BRADFORD,0,0,0,,AMERICAN REFINING GROUP INC,0,NA,0,,,0,0,,,0,41.965472,-78.633108,AVON,EAST CHICAGO,,,0,,1,Reported,108883,16701KNDLL77NKE,8.4
100,1987,1,54,Chromium,0,GREENVILLE,1,0,0,,HODGE FOUNDRY INC,0,NA,0,,,0,0,,,0,41.4167,-80.3694,ASHLAND,INDEPENDENCE,,,0,,1,Reported,7440473,16125HDGFN42LEE,2
5,1987,1,0,Manganese  And Manganese Compounds,0,ROARING SPRING,66391,0,0,,APPVION OPERATIONS INC,0,NA,0,,,0,0,,,0,40.33873,-78.405175,SHELOCTA,,,,0,,1,Reported,N450,16673PPLTN100PA,33.55
30,1987,1,0,Manganese,0,FRANKLIN,0,0,0,,FRANKLIN INVESTMENT CORP,0,NA,0,,,0,0,,,0,41.40313,-79.8454,,,,,0,,,Reported,7439965,16323FRNKL600AT,0
30,1987,1,109,Nitric acid,0,WASHINGTON,0,0,0,,DYNAMET INC,0,NA,0,,,0,0,,,0,40.20657,-80.25107,,,,,0,,1,Reported,7697372,15301DYNMT195MU,0
33,1987,1,0,Molybdenum trioxide,0,KOPPEL,0,0,0,,IPSCO KOPPEL TUBULARS CORP,0,NA,0,,,0,0,,,0,40.839508,-80.320897,KOPPEL,,,,0,,1,Reported,1313275,16136BBCCKMOUNT,0
30,1995,1,0.5,Polycyclic aromatic compounds,0,WARREN,0,0,0,,UNITED REFINING CO,0,NA,0,,,0,0,,,0,41.82949,-79.12468,,,,,0,,1,Reported,N590,16365NTDRFPOBOX,0
50,1987,1,5,Nickel,0,BEDFORD,0,0,0,,CRONIMET SPECIALTY METALS USA INC,0,NA,0,,,0,0,,,0,40.044356,-78.52425,,,,,0,,1,Reported,7440020,1552WCRNMT172FR,0
30,1987,1,0,Nitric acid,0,KLINGERSTOWN,0,0,0,,PAPETTI'S HYGRADE EGG PRODUCTS INC,0,NA,0,,,0,0,,,0,40.6598,-76.69674,,,,,0,,1,Reported,7697372,17941PPTTHSPAIN,0
30,1987,1,31,Manganese,0,ROCKWOOD,0,0,0,,AAADCG INC ROCKWOOD DIV,0,NA,0,,,0,0,,,0,39.91349,-79.16311,LISTIE,,,,0,,1,Reported,7439965,15557RCKWD300MA,0
17466,1987,1,14470,Xylene (mixed isomers),1,ERIE,0,0,0,,LORD CORP,0,NA,0,,,0,0,,,0,42.041667,-80.083333,GRAFTON,,,,0,,1,Reported,1330207,16509BSHND2455R,0
35900,1987,1,26014,Ammonia,0,WYSOX,0,0,0,,JELD-WEN INC FIBER DIV - PA,0,NA,0,,,0,355,M2,,355,41.76242,-76.42046,,,,,0,,1,Reported,7664417,18848MSNTCMASON,11
30,1995,1,5,Diisocyanates,0,YORK,0,0,0,,JOHNSON CONTROLS INC - ACE FACILITY,0,NA,0,,,0,5,,,0,39.97465,-76.6993,,,,,5,,1,Reported,N120,1740WJHNSN1499E,0
99999999,1987,1,25864.52,Zinc compounds,0,PALMERTON,507043,0,0,,AMERICAN ZINC RECYCLING CORP,0,NA,1,,,0,0,,,0,40.808331,-75.583339,OREGON,HANNIBAL,,,0,,1,Reported,N982,18071HRSHDDELAW,6308
25,1987,1,4656,Xylene (mixed isomers),1,SAEGERTOWN,0,0,0,,PARKER LORD CORP,0,NA,0,,,0,0,,,0,41.713056,-80.141944,GRAFTON,ATTALLA,,,0,,1,Reported,1330207,16433LRDCRSOUTH,0
35900,1987,1,1.83,Copper  And Copper Compounds,0,MUNCY,0,0,0,,WENGER FEEDS LLC-MUNCY (F/K/A WENGER FEED MILL INC),0,NA,0,,,0,0,,,0,41.194999,-76.822777,ELIZABETHTOWN,,,,0,,1,Reported,N100,17756WNGRS6829R,0
31,1995,1,2.95,Fluorine,0,TAMAQUA,0,0,0,,VERSUM MATERIALS US LLC,0,NA,0,,,0,0,,,0,40.836389,-76.030833,,,,,0,,1,Reported,7782414,18252RPRDCPOBOX,0
25,1987,1,0.4,Lead compounds,0,TOWANDA,368,0,0,,GLOBAL TUNGSTEN & POWDERS CORP,0,NA,1,,,0,0,,,0,41.786389,-76.445278,TROY,,,,0,,1,Reported,N420,18848GTPRDHAWES,80.4
50,1987,1,39,Barium compounds (except for barium sulfate (CAS No. 7727-43-7)),0,BRADDOCK,8970,0,0,,USS MON VALLEY WORKS - EDGAR THOMSON PLANT,0,NA,0,,,0,0,,,0,40.395854,-79.863372,DRAVOSBURG,INDIANAPOLIS,MONROEVILLE,,0,,1,Reported,N040,15104SSDGRBRADD,116
1,1987,1,2239,Nitric acid,1,COLLEGEVILLE,0,0,0,,SUPERIOR TUBE CO INC,0,NA,0,,,0,0,,,0,40.182969,-75.436071,YORK,,,,0,,1,Reported,7697372,19426SPRRT3900G,0
17400,2000,1,501,Vanadium compounds,0,HOMER CITY,0,0,0,,HOMER CITY GENERATION LP,0,NA,0,,,0,2288,,,0,40.511254,-79.194364,,,,,0,M2,0,Reported,N770,15748MHMRC1750P,0
100,1995,1,0,Diisocyanates,0,CRANBERRY TOWNSHIP,0,0,0,,KAWNEER COMMERCIAL WINDOWS LLC,0,NA,0,,,0,0,,,0,40.707594,-80.110431,,,,,0,,,Reported,N120,15095TRCTHCRANB,0
31,1987,1,4.7,Manganese  And Manganese Compounds,0,WASHINGTON,0,0,0,,FERRO CORP,0,NA,1,,,0,0,,,0,40.179107,-80.271785,SMITHFIELD,,,,0,,1,Reported,N450,15301DRKNFWESTW,4
5,1987,1,0.81,Lead compounds,0,DANVILLE,1.16,0,0,,US GYPSUM CO,0,NA,0,,,0,0,,,0,41.057131,-76.661297,MONTGOMERY,,,,0,,1,Reported,N420,1782WNTDST6PPLR,0
8,1995,1,1.37,Polycyclic aromatic compounds,0,MEADVILLE,0,0,0,,SUIT-KOTE MEADVILLE,0,NA,0,,,0,0,,,0,41.616944,-80.156203,,,,,0,,1,Reported,N590,1633WSTKTM1965M,0
25,1987,1,794,Toluene,0,HERMITAGE,0,0,0,,INTERSTATE CHEMICAL CO INC,0,NA,0,,,0,0,,,0,41.196111,-80.471944,,,,,0,,1,Reported,108883,16148NTRST2797F,0
17630,1987,1,40,Manganese,0,CHAMBERSBURG,50,0,0,,BWISE TRAILERS,0,NA,0,,,0,0,,,0,39.913173,-77.65478,CHAMBERSBURG,,,,0,,1,Reported,7439965,1720WBWSTR12WAY,5
30,1987,1,750,Sulfuric acid (acid aerosols including mists  vapors  gas  fog  and other airborne forms of any particle size),0,MOUNTAIN TOP,0,0,0,,FAIRCHILD SEMICONDUCTOR,0,NA,0,,,0,0,,,0,41.14168,-75.89399,,,,,0,,1,Reported,7664939,18707GSLDS125CR,0
17400,1987,1,119.9,Manganese compounds,0,OIL CITY,10904.8,0,0,,ELECTRALLOY,0,NA,0,,,0,0,,,0,41.43112,-79.7164,BELLEVILLE,,,,0,,1,Reported,N450,16301LCTRL175MA,0
30,1987,1,0,Copper,0,BOYERTOWN,0,0,0,,JUDSON A SMITH CO,0,NA,0,,,0,0,,,0,40.30927,-75.63727,YORK,,,,0,,1,Reported,7440508,19512JDSNS85786,0
25,1987,1,324,Xylene (mixed isomers),0,KARNS CITY,0,0,0,,CALUMET KARNS CITY REFINING LLC,0,NA,0,,,0,0,,,0,40.996111,-79.724167,,,,,0,,1,Reported,1330207,16041PNNZLRD2BO,0
50,1987,1,7,Nickel  And Nickel Compounds,0,BRADDOCK,7428,0,0,,USS MON VALLEY WORKS - EDGAR THOMSON PLANT,0,NA,0,,,0,0,,,0,40.395854,-79.863372,EAST LIVERPOOL,MONROEVILLE,IRWIN,,0,,1,Reported,N495,15104SSDGRBRADD,21
30,1987,1,0,Nickel,0,CHESTER,0,0,0,,FISHER TANK CO,0,NA,0,,,0,0,,,0,39.83061,-75.39561,TRAINER,,,,0,,1,Reported,7440020,19013FSHRT3131W,0
1,1990,1,1790,Creosote,0,MONTGOMERY,0,0,0,,KOPPERS INC (SUSQUEHANNA),0,NA,0,,,0,0,,,0,41.191419,-76.824138,EL DORADO,,,,0,,1,Reported,8001589,17752KPPRSTOWNS,8
50,1987,1,0,Zinc compounds,0,YOUNGWOOD,0,0,0,,BRENNTAG LUBRICANTS NORTH EAST-YOUNGWOOD,0,NA,0,,,0,0,,,0,40.23652,-79.57927,,,,,0,,,Reported,N982,1569WNCDST21LCU,0
336,2000,1,0.004459,Dioxin and dioxin-like compounds,0,SHENANDOAH,0,0,0,,SAINT NICHOLAS COGENERATION PROJECT,0,NA,0,,,0,0,,,0,40.822464,-76.17337,,,,,0,,1,Reported,N150,17976STNCHHWY54,0
30,1987,1,0.448,Methanol,0,WILLIAMSPORT,0,0,0,,GENERAL CABLE INDUSTRIES,0,NA,1,,,0,0,,,0,41.23107,-77.05523,FLEETWOOD,,,,0,,1,Reported,67561,17701LCNCB409RE,0.4
31,1987,1,0.03,Lead,0,BRADFORD,0.17,0,0,,DRESSER PIPELINE SOLUTIONS,0,NA,0,,,0,0,,,0,41.964034,-78.633186,BRADFORD,,,,0,,1,Reported,7439921,16701DRSSR41FIS,1
30,1987,1,37884.8,Styrene,0,WEST MIFFLIN,0,0,0,,LIBERTY PULTRUSIONS,0,NA,0,,,0,0,,,0,40.33886,-79.8992,,,,,0,,1,Reported,100425,15122LBRTY1575L,0
30,1987,1,0,Chromium,0,ERIE,0,0,0,,AMERICAN HOLLOW BORING CO,0,NA,0,,,0,1,,,0,42.10866,-80.1002,ERIE,,,,1,,1,Reported,7440473,16502MRCNH191RA,0
8,1987,1,6688,Styrene,0,HORSHAM,0,0,0,R5,EDON COMPOSITES,0,NA,0,,,0,0,,,0,40.204105,-75.138535,,,,,0,,1,Reported,100425,19044DNCRP1160E,0
8,1987,1,725,1 4-Dioxane,1,MONTGOMERYVILLE,0,0,0,,SAINT GOBAIN ABRASIVES INC,0,NA,0,,,0,0,,,0,40.2309,-75.228271,WEST CARROLLTON,,,,0,,1,Reported,123911,18936MYCSN2CMME,0
30,1987,1,0,Zinc compounds,0,PUNXSUTAWNEY,125046,0,0,,PUNXSUTAWNEY FINISHING WORKS,0,NA,0,,,0,0,,,0,40.9345,-78.98489,NEW SPRINGFIELD,,,,0,,1,Reported,N982,15767BFGLC701MA,0
30,1987,1,0,Nickel,0,CORNWALL,0,0,0,,PRL INDUSTRIES INC,0,NA,0,,,0,0,,,0,40.27005,-76.40805,,,,,0,,,Reported,7440020,17016PRLND64REX,0
50,1987,1,3186,Chlorine,0,JOHNSONBURG,0,0,0,,DOMTAR - JOHNSONBURG MILL,0,NA,0,,,0,0,,,0,41.49085,-78.67752,,,,,0,,1,Reported,7782505,15845PNNTC100CE,0
30,1987,1,4,Nickel,0,WATSONTOWN,5147,0,0,,HOEGANAES CORP,0,NA,0,,,0,0,,,0,41.05756,-76.83274,RIDGWAY,,,,0,,1,Reported,7440020,17777HGNSCYURIS,5
25,1987,1,29.8,Trichloroethylene,0,HERMITAGE,0,0,0,,INTERSTATE CHEMICAL CO INC,0,NA,0,,,0,0,,,0,41.196111,-80.471944,,,,,0,,1,Reported,79016,16148NTRST2797F,0
30,1987,1,59.92,Manganese,0,QUARRYVILLE,0,0,0,,BUCK CO INC,0,NA,0,,,0,579.55,,,0,39.88191,-76.23175,LEWISBERRY,,,,0,M1,0,Reported,7439965,17566BCKCXBOX23,0
17400,1987,1,304,Ammonia,0,SPRINGDALE,4.76,0,0,,CHESWICK POWER PLANT,0,NA,0,,,0,0,,,0,40.53828,-79.790149,SHIPPINGPORT,HOUSTON,CUDDY,,0,,1,Reported,7664417,15024CHSWCPITTS,0
30,1987,1,0,Styrene,0,CRESSON,48237,0,0,,J-LOK CO,0,NA,0,,,0,0,,,0,40.475,-78.5793,JOHNSTOWN,,,,0,,1,Reported,100425,16630JLKCXRTE53,0
30,1987,1,500,Nickel,0,CORRY,500,0,0,,CORRY MANUFACTURING CO,0,NA,0,,,0,0,,,0,41.91874,-79.64595,JAMESTOWN,DETROIT,ERIE,,0,,1,Reported,7440020,16407CRRYM519WE,0
50,1987,1,7,Nickel,0,FARRELL,12016.2,0,0,,NLMK PENNSYLVANIA LLC,0,NA,0,,,0,0,,,0,41.215633,-80.508364,INDIANOLA,NEW CASTLE,YOUNGSTOWN,,0,,1,Reported,7440020,16121DFRCF15ROE,276
50,1987,1,0,Zinc compounds,0,WHEATLAND,23033,0,0,,ZEKELMAN INDUSTRIES SHARON TUBE DIVISION-CHURCH ST,0,NA,0,,,0,0,,,0,41.202792,-80.505612,WAYNESBURG,LOWELLVILLE,,,0,,1,Reported,N982,16161SHRNT20CHU,99.7
50,1987,1,1,Manganese,0,SHARON,340,0,0,,AMER IND,0,NA,0,,,0,0,,,0,41.2375,-80.505556,LOWELLVILLE,,,,0,,1,Reported,7439965,1614WMRNDXAMERI,0
30,2000,1,115.92,Vanadium compounds,0,BUTLER,0,0,0,,BEAR METALLURGICAL CO,0,NA,1,,,0,0,,,0,40.86768,-79.86873,QUEBEC,,,,0,,1,Reported,N770,16001BRMTL679EB,0
30,1987,1,363,Toluene,0,PHILADELPHIA,0,0,0,,ARDEX LABORATORIES INC,0,NA,0,,,0,0,,,0,40.10995,-75.00286,,,,,0,,1,Reported,108883,19116MPRLM2050B,0
30,1987,1,0,Nitric acid,0,PHILADELPHIA,0,0,0,,HP HOOD LLC (DBA PENN-MAID),0,NA,0,,,0,0,,,0,40.09065,-74.98799,,,,,0,,1,Reported,7697372,19154RDYFD10975,0
17400,1987,1,441,Copper,0,BRADFORD,7013,0,0,,ZIPPO MANUFACTURING CO,0,NA,0,,,0,0,,,0,41.940589,-78.650717,KERSEY,YORK,OAKWOOD VILLAGE,,0,,1,Reported,7440508,16701ZPPMNCONGR,57
17400,2000,1,0.0014679,Dioxin and dioxin-like compounds,0,KENNERDELL,0,0,0,,SCRUBGRASS GENERATING PLANT,0,NA,0,,,0,0,,,0,41.269767,-79.812764,,,,,0,,1,Reported,N150,16374SCRBGRR1LI,0
30,1987,1,12.24,Lead,0,KUTZTOWN,0,0,0,,EAST PENN MFG CO INC KUTZTOWN WIRE & CABLE DIV,0,NA,0,,,0,0,,,0,40.51729,-75.77377,LYON STATION,,,,0,,1,Reported,7439921,19530STPNN191WI,0.61
6,1995,1,0,Sodium nitrite,0,TYRONE,0,0,0,,ALBEMARLE CORP,0,NA,0,,,0,0,,,0,40.693119,-78.230157,,,,,0,,1,Reported,7632000,16686QLTYCINDUS,0
30,1987,1,0,4 4'-Methylenebis(2-chloroaniline),0,EASTON,0,0,0,,POLYTEK DEVELOPMENT CORP,1,NA,0,,,0,0,,,0,40.6703,-75.22303,,,,,0,,,Reported,101144,18042PLYTK55HIL,0
200,1987,1,0,Manganese,0,BETHLEHEM,0,0,0,,LEHIGH HEAVY FORGE CORP,0,NA,0,,,0,0,,,0,40.6159,-75.3536,,,,,0,,,Reported,7439965,18016BTHLH701E3,0
33,1987,1,2816,4 4'-Isopropylidenediphenol,0,HANOVER,0,0,0,,PENN-MAR CASTINGS LLC,0,NA,0,,,0,0,,,0,39.806015,-76.980621,YORK,,,,0,,1,Reported,80057,17331PNNMR500BR,0
30,1987,1,6251,Certain glycol ethers,1,HAZLETON,0,0,0,,SILGAN WHITE CAP CORP,0,NA,0,,,0,0,,,0,40.96886,-76.01636,INDIANAPOLIS,,,,0,,1,Reported,N230,18201CNTNNVALMO,0
530,1987,1,259573,Ethylene,0,WEST MIFFLIN,0,0,0,,USS MON VALLEY WORKS - IRVIN PLANT,0,NA,0,,,0,0,,,0,40.354338,-79.889542,,,,,0,,1,Reported,74851,15034SSRVNPOBOX,0
50,1987,1,0.79,Manganese,0,SHARON,1264,0,0,,SSAB WEAR SOLUTIONS ASTRALLOY,0,NA,0,,,0,0,,,0,41.226317,-80.515344,ERIE,,,,0,,1,Reported,7439965,1614WSTRLL251WH,0
1,1987,1,299,Xylene (mixed isomers),1,YORK,0,0,0,,HARLEY-DAVIDSON MOTOR CO OPERATIONS INC,0,NA,0,,,0,0,,,0,39.993215,-76.707503,EL DORADO,SUMTER,BAINBRIDGE,,0,,1,Reported,1330207,17402HRLYD1425E,0
31,1987,1,2,2 6-Dinitrotoluene,0,PITTSBURGH,0,0,0,,CALGON CARBON CORP NEVILLE ISLAND PLANT,0,NA,0,,,0,0,,,0,40.492329,-80.079626,BELLEVILLE,,,,0,,1,Reported,606202,15225CLGNC200NE,0
30,1987,1,1,Copper compounds,0,READING,853,0,0,,CUSTOM PROCESSING SERVICES INC,0,NA,0,,,0,0,,,0,40.30156,-75.88147,BIRDSBORO,,,,0,,1,Reported,N100,19606CSTMP2BIRC,0
30,1987,1,0,Copper compounds,0,WAYNESBORO,0,0,0,,NOVAE CORP - CAM SUPERLINE,0,NA,0,,,0,0,,,0,39.77522,-77.61988,WAYNESBORO,,,,0,,1,Reported,N100,1726WCMSPR4763Z,0
18550,1987,1,4940,Formaldehyde,0,MOUNT JEWETT,0,0,0,,GEORGIA PACIFIC PANEL PRODUCTS LLC/MOUNT JEWETT MDF,0,NA,0,,,0,0,,,0,41.676174,-78.643359,,,,,0,,1,Reported,50000,16740LLGHNRD1HU,0
50,1987,1,9980,Toluene,0,MORGANTOWN,0,0,0,,TOPPAN INTERAMERICA INC,0,NA,0,,,0,0,,,0,40.16258,-75.87529,HEBRON,LEWISBERRY,,,0,,1,Reported,108883,19543DVNCDTHOUS,0
100,1987,1,5.4,Nickel,0,CARLISLE,680.08,0,0,,FROG SWITCH & MANUFACTURING CO,0,NA,0,,,0,0,,,0,40.2012,-77.17685,NEWBURG,YORK,,,0,,1,Reported,7440020,17013THFRG600EH,5
30,1987,1,885,Ethylene glycol,0,LEBANON,21,0,0,,SHERWIN-WILLIAMS CO,0,NA,0,,,0,0,,,0,40.34464,-76.46929,NEW CASTLE,NEWARK,,,0,,1,Reported,107211,17046NGNRD35HAN,0
30,1987,1,11.387,Lead,0,LOYALHANNA,2,0,0,,PACE INDUSTRIES LLC AIRO DIV,0,NA,0,,,0,0,,,0,40.32126,-79.35014,MUSKEGON,,,,0,,1,Reported,7439921,15661RDCST450NE,0
100,1987,1,0.022,Nickel,0,HANOVER,324.73,0,0,,ESAB GROUP INC,0,NA,0,,,0,0,,,0,39.8153,-76.9595,SALUNGA,,,,0,,1,Reported,7440020,17331LLYRDKAREN,0
100,1987,1,255,Methyl methacrylate,0,ROCHESTER,0,0,0,,SHERWIN-WILLIAMS CO,0,NA,0,,,0,0,,,0,40.7115,-80.2885,BAKERSTOWN,GRAFTON,,,0,,1,Reported,80626,15074THVLS372CL,0
30,1995,1,0,Diisocyanates,0,EASTON,1,0,0,,VICTAULIC CO-FORKS FACILITY,0,NA,0,,,0,0,,,0,40.75875,-75.23377,WIND GAP,BIRDSBORO,MILLVILLE,,0,,1,Reported,N120,18042VCTLC4901K,0
50,1987,1,2740,Xylene (mixed isomers),0,NESQUEHONING,0,0,0,,KME CORP,0,NA,0,,,0,0,,,0,40.8626,-75.81942,EAST CHICAGO,,,,0,,1,Reported,1330207,18240KMXXXRTE54,0
33,1987,1,255,Naphthalene,0,BELLE VERNON,0,0,0,,GUTTMAN REALTY CO (DBA BULK TERMINAL STORAGE),0,NA,0,,,0,0,,,0,40.12389,-79.875,CARNEGIE,,,,0,,1,Reported,91203,15012BLLVR200SP,5
50,1987,1,0,Naphthalene,0,MONTOURSVILLE,0,0,0,,SUPERIOR PLUS ENERGY SERVICES-MONTOURSVILLE,0,NA,0,,,0,0,,,0,41.25045,-76.93337,,,,,0,,,Reported,91203,17754SNCNC112BR,0
30,1987,1,0,Lead  And Lead Compounds,0,ERIE,0.006,0,0,,ERIE FORGE & STEEL INC,0,NA,0,,,0,0,,,0,42.10924,-80.10759,AUSTINTOWN,,,,0,,1,Reported,N420,16502NTNLF1341W,1.82
200,1987,1,4297.8,Propylene,0,PHILADELPHIA,0,0,0,,PHILADELPHIA ENERGY SOLUTIONS REFINING PHILADELPHIA REFINERY,0,NA,0,,,0,0,,,0,39.9147,-75.2005,,,,,0,,1,Reported,115071,19145TLNTC3144P,0
25,1987,1,743,Vinyl acetate,0,MONACA,0,0,0,,BASF CORP,0,NA,0,,,0,0,,,0,40.660554,-80.347521,WEST CARROLLTON,,,,0,,1,Reported,108054,15061PLYSR370FR,5
64258,1987,1,0,Lead,0,EAST PITTSBURGH,0,0,0,,INTERVALA - PITTSBURGH,0,NA,0,,,0,0,,,0,40.39924,-79.83477,ALTOONA,,,,0,,1,Reported,7439921,15112WSTNG700BR,0
25,1987,1,334,Cumene,1,PITTSBURGH,71.1,0,0,,NEVILLE CHEMICAL CO,0,NA,0,,,0,0,,,0,40.502778,-80.099167,NEW SPRINGFIELD,WAYNESBURG,LOUISVILLE,,0,,1,Reported,98828,15225NVLLC2800N,1
18550,1987,1,676,Nickel  And Nickel Compounds,0,BRACKENRIDGE,40041,0,0,,ATI FLAT ROLLED PRODUCTS HOLDINGS LLC,0,NA,0,,,0,0,,,0,40.6081,-79.7291,MONROEVILLE,ELLWOOD CITY,,,0,,1,Reported,N495,15014LLGHNRIVER,247
30,1987,1,71,Nickel,0,DOUGLASSVILLE,0,0,0,,PRECISION TECHNOLOGY,0,NA,0,,,0,0,,,0,40.2758,-75.72283,POTTSTOWN,,,,0,,1,Reported,7440020,19518PRSCS551OL,0
50,1987,1,8,Nickel compounds,0,PITTSBURGH,2760,0,0,,MCCONWAY & TORLEY LLC PLT 1801,0,NA,0,,,0,0,,,0,40.478427,-79.961293,DUQUESNE,CANTON,MINGO JUNCTION,,0,,1,Reported,N495,15201MCCNW10948,0
50,1987,1,255,tert-Butyl alcohol,0,BATH,0,0,0,,KEYSTONE CEMENT CO,0,NA,0,,,0,0,,,0,40.7159,-75.3985,CATLETTSBURG,MIDDLESEX,,,0,,1,Reported,75650,18014KYSTNRT329,0
25,2012,1,185,Hydrogen sulfide,0,TOWANDA,0,0,0,,GLOBAL TUNGSTEN & POWDERS CORP,0,NA,0,,,0,0,,,0,41.786389,-76.445278,,,,,0,,1,Reported,7783064,18848GTPRDHAWES,0
